Announcements — คำถาม (นักศึกษาจะถาม) และคำตอบที่คาดว่าจะตอบ,,,,,
,,,,,
41,การขอเปลี่ยนข้อมูลในใบปริญญาทำได้หรือไม่?,สามารถทำได้ก่อนจัดพิมพ์ใบปริญญา,"- การขอเปลี่ยนข้อมูลในใบปริญญาสามารถทำได้ โดยต้องใช้ **""คำร้องขอเปลี่ยนแปลงข้อมูลในทะเบียนประวัติ""** (Request Form for Changing Information in Student Record)
- คำร้องนี้ใช้สำหรับการเปลี่ยนข้อมูลส่วนตัว เช่น ชื่อ-นามสกุล, ที่อยู่ หรือข้อมูลติดต่อ
- ลิงก์ดาวน์โหลดแบบฟอร์ม: (http://regis.kmutt.ac.th/service/form/RO-14.pdf)
**หมายเหตุ:** บริบทไม่ได้กล่าวตรง ๆ เกี่ยวกับการเปลี่ยนแปลงข้อมูลใน ""ใบปริญญา"" โดยตรง แต่ระบุว่าสามารถเปลี่ยนข้อมูลใน ""ทะเบียนประวัติ"" ได้ ซึ่งโดยทั่วไปแล้วข้อมูลในใบปริญญาจะอ้างอิงจากทะเบียนประวัติ ดังนั้นจึงสรุปได้ว่าสามารถดำเนินการเปลี่ยนแปลงข้อมูลที่เกี่ยวข้องกับใบปริญญาผ่านแบบฟอร์มนี้ได้.",,
42,ถ้าทำใบรับรองหาย สามารถขอใหม่ได้ไหม?,สามารถขอใหม่ได้โดยยื่นคำร้อง,"- สามารถขอทำบัตรนักศึกษาใหม่ได้ในกรณีที่บัตรสูญหาย
- ใช้แบบฟอร์ม ""คำร้องขอทำบัตรนักศึกษามจธ.- ธนาคารกรุงเทพ"" ซึ่งระบุว่าใช้สำหรับขอทำบัตรนักศึกษาใหม่หรือกรณีบัตรสูญหาย/ชำรุด
- อย่างไรก็ตาม เอกสารไม่ได้กล่าวตรง ๆ เกี่ยวกับ ""ใบรับรอง"" ว่าสามารถขอทำใหม่ได้หรือไม่ เนื่องจากบริบทที่มีเกี่ยวข้องกับ ""บัตรนักศึกษา"" ไม่ใช่ ""ใบรับรอง""
**สรุป:**
เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับการขอใบรับรองฉบับใหม่หากสูญหาย เนื่องจากบริบทที่มีเกี่ยวข้องกับการขอทำบัตรนักศึกษาใหม่ ไม่ใช่ใบรับรองใด ๆ",,
43,การยื่นคำร้องต่าง ๆ ทำผ่านระบบออนไลน์ทั้งหมดหรือไม่?,ส่วนใหญ่ทำผ่านระบบออนไลน์,"- มีการยื่นคำร้องผ่านระบบออนไลน์สำหรับแบบฟอร์มที่ระบุในบริบท เช่น คำร้องทั่วไป, คำร้องขอคืนเงินค่าลงทะเบียน, ใบมอบฉันทะ, หนังสือรับรองของผู้ปกครอง, คำร้องขอลาป่วย/ลากิจ, คำร้องขอเปลี่ยน/เทียบรายวิชาเรียน, คำร้องขอลงทะเบียนในรายวิชาที่มีเวลาสอบซ้อน, และคำร้องขอเปลี่ยนแปลงข้อมูลในทะเบียนประวัติ
- ทุกแบบฟอร์มที่กล่าวถึงมีลิงก์ดาวน์โหลดหรือเข้าถึงผ่านเว็บไซต์ http://regis.kmutt.ac.th/service/form/
- อย่างไรก็ตาม เอกสารไม่ได้กล่าวตรง ๆ ว่า ""การยื่นคำร้องทั้งหมด"" ทำผ่านระบบออนไลน์เท่านั้น หรือมีข้อยกเว้นใดบ้าง
**สรุป:**
เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงว่าการยื่นคำร้องทั้งหมดทำผ่านระบบออนไลน์เท่านั้น",,
44,มีการตรวจสอบประวัติก่อนออกเอกสารสำเร็จการศึกษาไหม?,มีการตรวจสอบสถานะและคุณสมบัติก่อนอนุมัติ,"- มีการตรวจสอบประวัตินักศึกษา (ทะเบียนประวัติ) ก่อนออกเอกสารสำเร็จการศึกษา เนื่องจากมีคำร้องขอ ""เปลี่ยนแปลงข้อมูลในทะเบียนประวัติ"" ซึ่งบ่งชี้ว่าข้อมูลในประวัติมีความสำคัญและต้องได้รับการตรวจสอบหรือยืนยันก่อนดำเนินการใด ๆ
- การขอเปลี่ยนแปลงข้อมูลในทะเบียนประวัติ เช่น ชื่อ-นามสกุล ที่อยู่ หรือข้อมูลติดต่อ ต้องใช้แบบฟอร์มเฉพาะ แสดงว่าข้อมูลเหล่านี้มีผลต่อเอกสารทางการ เช่น ใบประกาศนียบัตรหรือเอกสารสำเร็จการศึกษา
- ดังนั้น แม้บริบทไม่ได้ระบุโดยตรงว่า ""มีการตรวจสอบประวัติก่อนออกเอกสารสำเร็จการศึกษา"" แต่จากการมีแบบฟอร์มสำหรับแก้ไขข้อมูลในทะเบียนประวัติ และความสำคัญของข้อมูลดังกล่าว จึงสรุปได้ว่า **มีการตรวจสอบประวัติก่อนออกเอกสารสำเร็จการศึกษา** โดยอาศัยหลักฐานจากกระบวนการจัดการข้อมูลนักศึกษาในระบบ
**สรุป:** มีการตรวจสอบประวัติก่อนออกเอกสารสำเร็จการศึกษา เนื่องจากมีการจัดการข้อมูลในทะเบียนประวัติอย่างเป็นระบบ แม้บริบทจะไม่ได้กล่าวตรง ๆ ก็ตาม แต่สามารถสรุปได้จากบริบทที่มี",,
45,หากไม่ปฏิบัติตามข้อบังคับ จะมีผลต่อการขึ้นทะเบียนบัณฑิตไหม?,อาจส่งผลต่อสิทธิ์จบการศึกษา,"- การไม่ปฏิบัติตามข้อบังคับ เช่น การไม่ลงทะเบียนเรียนหรือไม่ชำระค่าบำรุงและค่าธรรมเนียมการศึกษาภายในเวลาที่มหาวิทยาลัยกำหนด
→ ถือว่าการลงทะเบียนเป็นโมฆะ
→ อาจส่งผลให้สถานภาพนักศึกษาไม่สมบูรณ์
- ข้อ 13.4.34 ระบุว่า ผู้มีสิทธิ์เข้าศึกษาต้องไปรายงานตัวเพื่อขึ้นทะเบียนเป็นนักศึกษาพร้อมหลักฐานครบถ้วนตามวันและเวลาที่กำหนด มิฉะนั้นจะถือว่าวาสละสิทธิ์
- ดังนั้น หากไม่ปฏิบัติตามข้อบังคับดังกล่าว อาจส่งผลให้ไม่สามารถขึ้นทะเบียนเป็นนักศึกษาได้ ซึ่งโดยนัยแล้วจะส่งผลต่อการขึ้นทะเบียนบัณฑิตในอนาคต
**สรุป:**
เอกสารไม่ได้กล่าวตรง ๆ เกี่ยวกับผลกระทบโดยตรงต่อ ""การขึ้นทะเบียนบัณฑิต"" แต่จากการวิเคราะห์บริบท พบว่าการไม่ปฏิบัติตามข้อบังคับ เช่น การไม่รายงานตัวหรือไม่ชำระค่าธรรมเนียมตามกำหนด อาจทำให้การขึ้นทะเบียนเป็นนักศึกษาเป็นโมฆะ หรือถือว่าวาสละสิทธิ์ ซึ่งส่งผลโดยอ้อมต่อกระบวนการขึ้นทะเบียนบัณฑิตในภายหลัง เนื่องจากต้องมีสถานภาพนักศึกษาที่สมบูรณ์ก่อนจึงจะสามารถดำเนินการขั้นตอนการขอรับปริญญาได้",,
46,การใช้พื้นที่ส่วนกลางต้องปฏิบัติตามกฎอะไรบ้าง?,ต้องปฏิบัติตามเวลาการใช้งานและความเรียบร้อย,"เอกสารที่ให้มาไม่ได้กล่าวถึงกฎเกณฑ์หรือข้อปฏิบัติเกี่ยวกับการใช้พื้นที่ส่วนกลางของมหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรีโดยตรง ไม่มีข้อความใดในบริบทที่กล่าวถึงพื้นที่ส่วนกลาง หรือข้อกำหนดในการใช้งานพื้นที่ดังกล่าว
ดังนั้น เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงเกี่ยวกับกฎที่ต้องปฏิบัติตามในการใช้พื้นที่ส่วนกลาง",,
47,ถ้าต้องการข้อมูลระเบียบฉบับเต็ม ดูได้จากที่ไหน?,ดูได้จากเว็บไซต์มหาวิทยาลัย,"เอกสารระเบียบฉบับเต็มไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงในบริบทที่ให้มาว่าอยู่ที่ใด อย่างไรก็ตาม สามารถเข้าถึงแบบฟอร์มต่าง ๆ ที่เกี่ยวข้องได้ผ่านลิงก์ที่ระบุไว้ในเอกสาร เช่น:
- คำร้องทั่วไป: (http://regis.kmutt.ac.th/service/form/RO-01.pdf)
- คำร้องขอเปลี่ยน/เทียบรายวิชาเรียน: (http://regis.kmutt.ac.th/service/form/RO-23.pdf)
- แบบก.ค. 18: (https://regis.kmutt.ac.th/service/form/18.pdf)
- คำร้องขอเปลี่ยนแปลงข้อมูลในทะเบียนประวัติ: (http://regis.kmutt.ac.th/service/form/RO-14.pdf)
- หนังสือรับรองของผู้ปกครอง: (http://regis.kmutt.ac.th/service/form/RO-03.pdf)
- ใบมอบฉันทะ: (http://regis.kmutt.ac.th/service/form/RO-04.pdf)
- คำร้องขอคืนเงินค่าลงทะเบียน: (http://regis.kmutt.ac.th/service/form/RO-08.pdf)
- คำร้องขอลงทะเบียนในรายวิชาที่มีเวลาสอบซ้อน: (http://regis.kmutt.ac.th/service/form/RO-19.pdf)
หากต้องการข้อมูลระเบียบฉบับเต็ม ควรตรวจสอบเว็บไซต์ของสำนักงานบริหารการศึกษา หรือติดต่อฝ่ายทะเบียนของมหาวิทยาลัยโดยตรงเพื่อขอเอกสารฉบับเต็ม.",,
48,หากมีข้อสงสัยเรื่องระเบียบ สามารถสอบถามใครได้บ้าง?,สอบถามฝ่ายวิชาการหรืออาจารย์ที่ปรึกษา,"หากมีข้อสงสัยเรื่องระเบียบ สามารถสอบถามได้แก่:
- อาจารย์ที่ปรึกษาร่วม (ถ้ามี)
- อาจารย์ที่ปรึกษาวิทยานิพนธ์ร่วม (ถ้ามี)
- บุคลากรที่เกี่ยวข้องตามรายชื่อติดต่อในเอกสาร เช่น
- นางสาวจารุพรรณ รถทอง (อีเมล: charupan.rod@kmutt.ac.th)
- ดร. วงริศพราไชยขันธุ์ (อีเมล: varissara.ean@kmutt.ac.th)
หมายเหตุ: เอกสารไม่ได้กล่าวตรง ๆ ว่าบุคคลเหล่านี้เป็นผู้รับผิดชอบด้านระเบียบโดยตรง แต่เป็นผู้ที่เกี่ยวข้องและสามารถติดต่อได้ตามข้อมูลในเอกสาร.",,
49,มีคู่มือนักศึกษาให้อ่านก่อนเปิดเทอมไหม?,มีคู่มือให้อ่านผ่านเว็บไซต์,"เอกสารที่ให้มาไม่ได้กล่าวตรง ๆ เกี่ยวกับการมี ""คู่มือนักศึกษา"" ที่นักศึกษาควรอ่านก่อนเปิดเทอม
อย่างไรก็ตาม มีเอกสารที่เกี่ยวข้องกับขั้นตอนการดำเนินการต่าง ๆ สำหรับนักศึกษา เช่น
- คู่มือแนะนำขั้นตอนการติดต่อเพื่อทำบัตรบีเฟิสต์ประจำตัวนักศึกษา
- แบบฟอร์มต่าง ๆ ที่ใช้ในการลงทะเบียนเรียน การลาป่วย/ลากิจ การขอเทียบรายวิชา เป็นต้น
แต่ไม่มีข้อความยืนยันโดยตรงว่ามี ""คู่มือนักศึกษา"" ที่แจกจ่ายหรือแนะนำให้อ่านก่อนเปิดเทอม
**สรุป:**
เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงว่ามีคู่มือนักศึกษาให้อ่านก่อนเปิดเทอม",,
50,ระเบียบมีการปรับปรุงบ่อยไหม และจะประกาศให้ทราบอย่างไร?,มีการปรับปรุงเป็นระยะและประกาศผ่านเว็บไซต์,"- ระเบียบมีการปรับปรุงอย่างน้อยหนึ่งครั้งในปี พ.ศ. 2563 โดยมีการออกฉบับแก้ไขเพิ่มเติม (ฉบับที่ 2) เพื่อให้เหมาะสมยิ่งขึ้น
- อย่างไรก็ตาม เอกสารไม่ได้กล่าวตรง ๆ ว่าระเบียบมีการปรับปรุงบ่อยหรือไม่ หรือมีความถี่ในการปรับปรุงอย่างไร
- การประกาศใช้ระเบียบจะมีผลตั้งแต่วันถัดจากวันประกาศ
- ระเบียบฉบับใหม่จะถูกประกาศโดยสภามหาวิทยาลัย และมีลายเซ็นของนายกสภามหาวิทยาลัย
สรุป:
เอกสารไม่ได้กล่าวตรง ๆ หรือไม่มีข้อความยืนยันโดยตรงว่าระเบียบมีการปรับปรุงบ่อยหรือไม่ แต่ทราบว่ามีการปรับปรุงในปี พ.ศ. 2563 และการประกาศใช้จะทำผ่านการประกาศในวันที่ระบุไว้ในระเบียบ",,
